ID_REF,Mapped Chromosome Position
3401099.0,chr12:2904048-2913095
3401119.0,chr12:2913201-2934217
3401197.0,chr12:2985444-2998691
3401217.0,chr12:2999923-3051038
3401259.0,chr12:3068210-3155179
3401325.0,chr12:3186545-3392943
3401381.0,chr12:3392961-3395718
3401438.0,chr12:3494634-3703136
3401704.0,chr12:4362171-4414503
3401756.0,chr12:4430305-4464453
3401804.0,chr12:4647955-4669579
3401828.0,chr12:4671388-4724448
3401878.0,chr12:4758293-4834449
3401920.0,chr12:4829752-4915875
3401953.0,chr12:4918308-4923944
3401994.0,chr12:5019026-5040507
3402039.0,chr12:5153056-5209078
3402150.0,chr12:5541298-5664088
3402315.0,chr12:6291875-6376837
3402398.0,chr12:6419602-6437671
3402444.0,chr12:6493285-6500729
3402506.0,chr12:6554027-6560877
3402522.0,chr12:6561415-6576301
3402571.0,chr12:6602555-6641120
3402684.0,chr12:6775827-6778338
3402697.0,chr12:6833177-6842014
3402736.0,chr12:6874702-6880105
3402757.0,chr12:6881635-6887621
3402786.0,chr12:6898693-6929945
3402814.0,chr12:6930799-6936584
3402836.0,chr12:6937214-6948995
3402874.0,chr12:6949375-6956814
3402899.0,chr12:6961302-6975792
3402935.0,chr12:6976307-6980257
3402964.0,chr12:6982663-6993661
3402978.0,chr12:6993962-6996016
3402984.0,chr12:6999501-7023391
3403015.0,chr12:7023614-7033031
3403045.0,chr12:7033636-7051483
3403077.0,chr12:7052616-7055164
3403092.0,chr12:7055740-7074024
3403140.0,chr12:7079610-7095930
3403168.0,chr12:7098680-7179108
3403224.0,chr12:7260914-7275401
3403244.0,chr12:7281922-7311528
3403299.0,chr12:7341340-7371170
3403414.0,chr12:7864050-7870150
3403427.0,chr12:7917812-7926717
3403482.0,chr12:8024178-8052664
3403539.0,chr12:8184691-8208080
3403567.0,chr12:8232545-8273567
3403595.0,chr12:8276196-8291337
3403612.0,chr12:8293253-8332193
3403754.0,chr12:8613214-8630060
3403773.0,chr12:8666136-8674962
3403841.0,chr12:8834216-8935679
3403889.0,chr12:8935825-9039597
3403981.0,chr12:9067276-9094209
3404030.0,chr12:9102741-9216030
3404436.0,chr12:9817562-9850279
3404496.0,chr12:9980077-9997604
3404530.0,chr12:10104036-10148283
3404549.0,chr12:10163231-10171389
3404567.0,chr12:10183286-10264879
3404626.0,chr12:10331577-10344400
3404636.0,chr12:10365077-10375715
3404660.0,chr12:10378675-10468733
3404823.0,chr12:11081815-11087443
3405032.0,chr12:11754223-12048321
3405207.0,chr12:12202808-12364018
3405297.0,chr12:12510017-12619838
3405396.0,chr12:12764781-12867791
3405440.0,chr12:12868012-12917735
3405515.0,chr12:12938604-12944397
3405531.0,chr12:12965195-12982909
3405587.0,chr12:13037744-13095221
3405748.0,chr12:13338815-13373232
3406015.0,chr12:14345115-14655864
3406179.0,chr12:14926274-14930934
3406195.0,chr12:14956506-15059541
3406229.0,chr12:15125978-15234194
3406329.0,chr12:15475309-15755109
3406421.0,chr12:15886544-16057382
3406493.0,chr12:16064106-16233630
3406589.0,chr12:16479930-16743174
3406880.0,chr12:18410306-18842708
3407016.0,chr12:18891045-18983678
3407096.0,chr12:19282649-19539542
3407229.0,chr12:19557020-19873715
3407453.0,chr12:20521854-20837312
3407583.0,chr12:20848399-20907046
3407629.0,chr12:20963648-21069999
3407683.0,chr12:21156573-21392730
3407770.0,chr12:21507914-21532912
3407793.0,chr12:21590617-21624322
3407824.0,chr12:21654724-21671322
3407849.0,chr12:21679241-21690291
3407926.0,chr12:22199130-22325745
3408018.0,chr12:22777531-22917301
3408505.0,chr12:25205169-25261265
3408573.0,chr12:25348179-25362559
3408733.0,chr12:26111975-26232836
3408831.0,chr12:26348238-26387706
3408966.0,chr12:27090767-27119577
3409006.0,chr12:27175443-27219256
3409081.0,chr12:27397076-27478890
3409127.0,chr12:27485797-27578222
3409211.0,chr12:27676382-27848714
3409330.0,chr12:27855627-27909729
3409364.0,chr12:27932761-27955972
3409432.0,chr12:28286202-28733186
3409605.0,chr12:29302034-29495964
3410056.0,chr12:31145630-31149530
3410241.0,chr12:31477233-31479713
3410322.0,chr12:31797366-31826170
3410384.0,chr12:32101268-32218439
3410445.0,chr12:32259778-32533514
3410614.0,chr12:32654964-32798984
3410695.0,chr12:32832139-32900223
3410908.0,chr12:34175216-34181234
3411234.0,chr12:40016292-40302102
3411721.0,chr12:41086279-41466210
3411810.0,chr12:41582258-41968389
3412008.0,chr12:42631690-42842410
3412296.0,chr12:44152760-44185607
3412345.0,chr12:44229706-44783540
3413067.0,chr12:47473407-47771685
3413212.0,chr12:48151425-48177151
3413278.0,chr12:48334852-48362654
3413344.0,chr12:48499366-48540485
3413456.0,chr12:48722763-48732931
3413479.0,chr12:48866454-48866819
3413495.0,chr12:48867034-48961958
3413525.0,chr12:48901147-49022565
3413604.0,chr12:49208235-49222723
3413643.0,chr12:49297925-49325713
3413701.0,chr12:49372108-49376479
3413787.0,chr12:49521581-49667074
3413852.0,chr12:49687495-49692461
3413875.0,chr12:49715944-49725486
3413927.0,chr12:49740710-49756077
3413950.0,chr12:49760698-49921200
3414029.0,chr12:49932940-49952079
3414104.0,chr12:50013213-50038884
3414186.0,chr12:50110497-50171829
3414296.0,chr12:50336032-50353935
3414315.0,chr12:50355279-50359464
3414326.0,chr12:50360977-50377663
3414351.0,chr12:50419797-50477394
3414390.0,chr12:50479012-50494475
3414419.0,chr12:50497799-50505087
3414440.0,chr12:50505554-50559398
3414512.0,chr12:50794594-50873750
3414561.0,chr12:50898768-51074055
3414632.0,chr12:51074455-51142424
3414695.0,chr12:51157861-51214905
3414723.0,chr12:51236716-51281657
3414739.0,chr12:51318467-51326283
3414776.0,chr12:51442023-51456257
3414846.0,chr12:51609082-51665135
3414885.0,chr12:51785132-51931364
3414969.0,chr12:51985030-52203958
3415046.0,chr12:52203959-52206631
3415068.0,chr12:52256084-52285487
3415109.0,chr12:52300708-52314853
3415148.0,chr12:52345461-52390859
3415193.0,chr12:52400721-52409671
3415229.0,chr12:52430981-52453272
3415273.0,chr12:52463050-52471267
3415320.0,chr12:52581323-52646431
3415368.0,chr12:52642913-52702946
3415576.0,chr12:53310502-53346682
3415668.0,chr12:53438330-53458144
3415744.0,chr12:53487565-53496120
3415763.0,chr12:53497113-53522576
3415812.0,chr12:53574532-53584644
3415849.0,chr12:53624459-53648184
3415857.0,chr12:53662120-53687419
3415915.0,chr12:53689095-53693224
3415937.0,chr12:53693364-53700927
3415969.0,chr12:53773909-53810221
3415988.0,chr12:53817641-53827801
3416019.0,chr12:53835409-53840417
3416036.0,chr12:53845906-53875150
3416114.0,chr12:53894705-53900280
3416256.0,chr12:54332555-54340328
3416268.0,chr12:54348714-54352735
3416278.0,chr12:54366929-54370201
3416290.0,chr12:54378954-54384055
3416301.0,chr12:54384428-54476612
3416344.0,chr12:54389274-54397120
3416353.0,chr12:54399429-54406537
3416483.0,chr12:54674488-54680857
3416484.0,control
3416485.0,control
3416487.0,control
3416488.0,control
3416489.0,control
3416490.0,control
3416491.0,control
3416492.0,control
3416496.0,control
3416498.0,control
3416500.0,control
3416501.0,control
3416508.0,control
3416510.0,control
3416512.0,control
3416514.0,control
3416522.0,chr12:54695024-54746202
3416577.0,chr12:54891502-54937889
3416651.0,chr12:54943242-54973023
3416702.0,chr12:55233173-55262711
3416733.0,chr12:55413622-55428279
3416740.0,chr12:55463493-55642010
3416773.0,chr12:55522600-55524574
3416830.0,chr12:55714384-55715322
3416834.0,chr12:55725371-55726399
3416852.0,chr12:55819993-55820976
3416856.0,chr12:55823020-55846936
3416895.0,chr12:56075419-56078392
3416909.0,chr12:56109777-56113484
3416921.0,chr12:56114183-56118506
3416943.0,chr12:56134476-56151043
3416977.0,chr12:56211723-56217867
3416996.0,chr12:56223412-56230023
3417075.0,chr12:56324946-56347881
3417146.0,chr12:56360559-56366564
3417161.0,chr12:56367860-56388480
3417184.0,chr12:56390948-56399300
3417201.0,chr12:56401463-56432215
3417249.0,chr12:56473887-56497713
3417309.0,chr12:56498299-56507689
3417345.0,chr12:56510384-56511713
3417356.0,chr12:56511848-56518649
3417371.0,chr12:56522007-56538452
3417435.0,chr12:56546190-56551755
3417457.0,chr12:56552065-56557265
3417485.0,chr12:56615804-56623637
3417500.0,chr12:56623863-56635255
3417531.0,chr12:56660669-56664748
3417557.0,chr12:56728004-56734192
3417574.0,chr12:56862351-56866416
3417583.0,chr12:56915758-56991168
3417703.0,chr12:57145965-57277760
3417767.0,chr12:57380807-57395806
3417788.0,chr12:57390651-57391335
3417809.0,chr12:57482460-57489250
3417842.0,chr12:57522281-57607161
3417988.0,chr12:57610578-57620226
3418007.0,chr12:57623319-57628714
3418086.0,chr12:57809458-57810697
3418100.0,chr12:57828519-57845842
3418111.0,chr12:57849096-57851789
3418120.0,chr12:57853934-57866050
3418153.0,chr12:57881087-57911956
3418214.0,chr12:57916635-57923921
3418249.0,chr12:57943832-57978554
3418298.0,chr12:57978624-57979296
3418303.0,chr12:57984962-57997200
3418329.0,chr12:57997686-58003575
3418354.0,chr12:58003939-58011023
3418394.0,chr12:58013319-58021018
3418436.0,chr12:58087906-58115926
3418492.0,chr12:58131816-58143985
3418513.0,chr12:58148883-58154186
3418534.0,chr12:58164967-58176323
3418551.0,chr12:58176556-58201834
3418610.0,chr12:58299850-58351046
3419147.0,chr12:62654061-62799899
3419239.0,chr12:62860484-62994239
3419471.0,chr12:63359072-63396694
3419473.0,control
3419474.0,control
3419475.0,control
3419476.0,control
3419585.0,chr12:64154129-64203332
3419641.0,chr12:64238094-64537564
3419807.0,chr12:64798148-64844895
3419849.0,chr12:64845747-64915830
3419898.0,chr12:64927048-65091340
3420079.0,chr12:65519784-65642050
3420151.0,chr12:65670116-65905216
3420316.0,chr12:66176384-66393185
3420442.0,chr12:66582802-66642424
3420497.0,chr12:66696305-66742272
3420713.0,chr12:67659781-67708452
3420854.0,chr12:67992184-68059192
3421118.0,chr12:69004662-69054579
3421177.0,chr12:69080731-69136758
3421244.0,chr12:69139915-69184484
3421285.0,chr12:69185895-69187744
3421300.0,chr12:69201909-69239212
3421446.0,chr12:69633359-69735148
3421511.0,chr12:69742134-69748005
3421523.0,chr12:69753464-69785079
3421579.0,chr12:69864186-69973546
3421630.0,chr12:69979241-69995345
3421706.0,chr12:70083663-70211221
3421762.0,chr12:70212285-70216977
3421824.0,chr12:70320351-70352504
3421897.0,chr12:70615556-70748768
3421985.0,chr12:70760005-70828071
3422144.0,chr12:71833681-71980089
3422215.0,chr12:72056815-72074419
3422231.0,chr12:72069655-72097835
3422269.0,chr12:72148660-72184520
3422326.0,chr12:72233487-72318093
3422386.0,chr12:72332613-72580299
3422458.0,chr12:72581156-73059497
3422703.0,chr12:74931590-74936271
3422804.0,chr12:75722683-75764165
3422826.0,chr12:75784897-75842332
3422855.0,chr12:75874480-75895696
3423176.0,chr12:77115970-77151860
3423184.0,chr12:77157378-77247716
3423301.0,chr12:77718713-78607070
3423622.0,chr12:79197583-79845786
3424030.0,chr12:80750134-80773346
3424158.0,chr12:81101305-81103244
3424174.0,chr12:81110659-81140217
3424218.0,chr12:81438520-81650635
3424379.0,chr12:82751982-82873015
3424442.0,chr12:83080668-83528643
3424705.0,chr12:85380615-85667645
3424785.0,chr12:85671112-85696602
3424898.0,chr12:86268075-86276750
3425108.0,chr12:88427643-88444003
3425134.0,chr12:88536101-88593655
3425632.0,chr12:91303285-91342436
3425983.0,chr12:93130204-93166211
3426169.0,chr12:93771712-93800051
3426215.0,chr12:93861270-93948820
3426257.0,chr12:93958318-93980063
3426301.0,chr12:94051797-94244506
3426502.0,chr12:94537219-94701443
3426828.0,chr12:95611544-95702274
3426917.0,chr12:95867306-96172311
3427014.0,chr12:96232079-96297581
3427032.0,chr12:96337071-96362474
3427098.0,chr12:96588138-96663594
3427282.0,chr12:97041653-97159034
3427352.0,chr12:97300892-97347467
3427767.0,chr12:98871796-98978412
3427820.0,chr12:98987340-98995775
3427824.0,control
3427830.0,control
3427834.0,control
3427836.0,control
3427837.0,control
3427838.0,control
3427841.0,control
3427843.0,control
3427847.0,control
3427849.0,control
3427851.0,control
3427853.0,control
3427855.0,control
3427857.0,control
3427876.0,chr12:99038957-99133736
3428035.0,chr12:100041531-100048992
3428088.0,chr12:100587744-100635633
3428131.0,chr12:100660939-100736433
3428190.0,chr12:100750558-100815837
3428225.0,chr12:100867653-100968358
3428268.0,chr12:100967489-101022064
3428333.0,chr12:101188585-101522407
3428447.0,chr12:101640624-101780384
3428573.0,chr12:101860484-101880771
3428596.0,chr12:101970396-102079617
3428671.0,chr12:102090745-102137898
3428783.0,chr12:102271139-102405880
3428845.0,chr12:102513976-102591291
3429008.0,chr12:103344274-103354289
3429159.0,chr12:103976044-104160485
3429312.0,chr12:104324161-104347421
3429365.0,chr12:104359508-104383489
3429406.0,chr12:104458339-104500295
3429460.0,chr12:104606498-104829949
3429555.0,chr12:104697527-104698980
3429566.0,chr12:104850399-105155788
3429669.0,chr12:104906580-104908213
3429676.0,chr12:104945861-104947211
3429754.0,chr12:105501381-105562904
3429857.0,chr12:105720764-105859284
3430086.0,chr12:106695717-106746099
3430125.0,chr12:106724480-106725082
3430129.0,chr12:106751374-106903975
3430228.0,chr12:106974206-107162137
3430331.0,chr12:107167752-107283085
3430389.0,chr12:107349520-107379025
3430462.0,chr12:107713695-108053413
3430552.0,chr12:108079556-108124187
3430603.0,chr12:108168172-108170421
3430620.0,chr12:108274473-108644311
3430716.0,chr12:108728677-108950246
3430776.0,chr12:108955249-108963109
3430868.0,chr12:109268564-109294799
3430894.0,chr12:109460904-109525821
3430926.0,chr12:109535352-109548790
3430959.0,chr12:109554410-109706024
3431071.0,chr12:109797525-109888776
3431143.0,chr12:109915407-109974500
3431220.0,chr12:110011080-110035912
3431247.0,chr12:110059845-110208302
3431318.0,chr12:110330633-110391064
3431376.0,chr12:110436845-110477219
3431426.0,chr12:110542981-110717812
3431483.0,chr12:110718949-110868112
3431553.0,chr12:110906240-110928179
3431620.0,chr12:111051927-111088062
3431701.0,chr12:111271758-111345548
3431892.0,chr12:111843752-111889419
3432030.0,chr12:112123872-112194893
3432090.0,chr12:112204346-112247997
3432138.0,chr12:112279782-112350528
3432225.0,chr12:112438695-112461032
3432267.0,chr12:112563156-112591400
3432333.0,chr12:112856536-113056212
3432394.0,chr12:113229666-113336675
3432438.0,chr12:113344602-113369975
3432467.0,chr12:113376167-113411280
3432514.0,chr12:113416297-113449522
3432556.0,chr12:113494580-113535828
3432641.0,chr12:113623375-113630160
3432678.0,chr12:113658905-113736387
3432754.0,chr12:113796368-113829422
3432798.0,chr12:113848433-113876163
3433466.0,chr12:116971237-116974318
3433538.0,chr12:117176003-117299654
3433591.0,chr12:117318967-117470302
3433747.0,chr12:118454510-118475866
3433796.0,chr12:118573868-118583380
3433843.0,chr12:118814356-118855836
3433929.0,chr12:119419359-119605156
3434012.0,chr12:119611751-119696204
3434048.0,chr12:119724194-120021324
3434142.0,chr12:120094042-120119416
3434193.0,chr12:120427673-120532296
3434308.0,chr12:120728701-120752594
3434374.0,chr12:120884247-120901542
3434383.0,control
3434384.0,control
3434393.0,chr12:120907673-120936601
3434413.0,chr12:120972106-121015843
3434490.0,chr12:121078380-121105125
3434525.0,chr12:121124615-121139659
3434562.0,chr12:121147851-121161437
3434594.0,chr12:121163628-121199117
3434681.0,chr12:121416335-121440879
3434726.0,chr12:121570667-121624365
3434760.0,chr12:121647664-121678948
3434823.0,chr12:121837687-121868422
3434888.0,chr12:122064462-122080583
3435050.0,chr12:122326646-122355769
3435078.0,chr12:122356480-122441812
3435192.0,chr12:122606542-122631887
3435241.0,chr12:122652266-122688017
3435267.0,chr12:122688100-122693482
3435362.0,chr12:123011809-123111789
3435490.0,chr12:123237379-123255933
3435515.0,chr12:123259073-123311925
3435548.0,chr12:123319176-123352220
3435653.0,chr12:123459247-123463980
3435681.0,chr12:123464933-123467453
3435752.0,chr12:123716599-123743554
3435853.0,chr12:124069096-124083129
3435860.0,control
3435863.0,control
3435865.0,control
3435867.0,control
3435869.0,control
3435871.0,control
3435873.0,control
3435875.0,control
3435877.0,control
3435879.0,control
3435881.0,control
3435883.0,control
3435885.0,control
3435887.0,control
3435889.0,control
3435891.0,control
3435893.0,control
3435895.0,control
3435897.0,control
3435899.0,control
3435901.0,control
3435902.0,chr12:124086591-124105823
3435946.0,chr12:124118344-124147150
3435980.0,chr12:124155651-124193108
3436021.0,chr12:124196773-124244432
3436082.0,chr12:124265627-124298804
3436117.0,chr12:124305142-124420250
3436236.0,chr12:124457670-124788931
3436329.0,chr12:124773710-124800568
3436544.0,chr12:125478194-125540659
3436571.0,chr12:125549927-125627860
3436987.0,chr12:127197487-127230802
3437500.0,chr12:129337979-129469501
3437780.0,chr12:130639429-130663224
3437801.0,chr12:130663885-130885339
3438027.0,chr12:131356458-131362211
3438061.0,chr12:131433511-131648456
3438417.0,chr12:132195634-132286519
3438482.0,chr12:132312898-132336318
3438527.0,chr12:132379204-132407696
3438581.0,chr12:132413765-132430421
3438617.0,chr12:132434407-132565241
3438772.0,chr12:132565501-132618648
3438847.0,chr12:132618924-133394583
3439013.0,chr12:132628993-132637013
3439063.0,chr12:133151334-133590475
3439132.0,chr12:133195121-133200619
3439178.0,chr12:133264192-133281564
3439195.0,chr12:133287377-133308232
3439256.0,chr12:133401964-133402817
3439268.0,chr12:133476537-133477088
3439305.0,chr12:133613978-133686933
3439356.0,chr12:133656461-133684260
3439378.0,chr12:133702065-133736039
3439510.0,chr12:299252-323679
3439549.0,chr12:329791-372002
3439603.0,chr12:389243-498683
3439732.0,chr12:673463-833948
3439836.0,chr12:1020029-1101284
3440017.0,chr12:1675160-1703331
3440066.0,chr12:1900156-2027992
3440192.0,chr12:2048192-2113677
3440568.0,chr12:2934519-2944325
3440598.0,chr12:2965946-2986303
3440921.0,chr12:3709536-3873975
3440998.0,chr12:3719483-3721156
3441011.0,chr12:3900212-3982592
3441168.0,chr12:4477393-4488894
3441190.0,chr12:4537321-4554935
3441215.0,chr12:4596911-4647703
3441280.0,chr12:4724684-4754347
3441527.0,chr12:5475224-5476930
3441542.0,chr12:5605617-6055398
3441685.0,chr12:6058048-6270488
3441849.0,chr12:6437924-6451261
3441885.0,chr12:6456015-6486653
3441941.0,chr12:6571259-6579838
3441955.0,chr12:6600492-6605193
3441986.0,chr12:6646752-6665229
3442024.0,chr12:6666029-6677556
3442054.0,chr12:6679260-6716806
3442137.0,chr12:6728001-6745277
3442150.0,chr12:6747242-6756605
3442176.0,chr12:6759449-6772583
